"cat01_code","男女別人口総数及び世帯総数","cat02_code","秘匿地域・合算地域有り","area_code","新潟県","unit","value"
"0030","　女","1","無し","15361011004","南蒲原郡田上町大字羽生田","人","145"
"0030","　女","1","無し","15361011005","南蒲原郡田上町大字羽生田","人","43"
"0030","　女","1","無し","15361011006","南蒲原郡田上町大字羽生田","人","0"
"0030","　女","1","無し","15361011007","南蒲原郡田上町大字羽生田","人","0"
"0030","　女","1","無し","153610120","南蒲原郡田上町町丁字コード0120の計","人","586"
"0030","　女","1","無し","15361012000","南蒲原郡田上町大字原ヶ崎新田","人","317"
"0030","　女","1","無し","15361012001","南蒲原郡田上町大字原ヶ崎新田","人","269"
"0030","　女","1","無し","15361012002","南蒲原郡田上町大字原ケ崎新田","人","0"
"0030","　女","1","無し","15385","東蒲原郡阿賀町","人","6082"
"0030","　女","1","無し","153850010","東蒲原郡阿賀町町丁字コード0010の計","人","38"
"0030","　女","1","無し","15385001001","東蒲原郡阿賀町八ツ田","人","24"
"0030","　女","1","無し","15385001002","東蒲原郡阿賀町福取","人","14"
"0030","　女","1","無し","153850020","東蒲原郡阿賀町町丁字コード0020の計","人","58"
"0030","　女","1","無し","15385002001","東蒲原郡阿賀町倉ノ平","人","13"
"0030","　女","1","無し","15385002002","東蒲原郡阿賀町八木山","人","33"
"0030","　女","1","無し","15385002003","東蒲原郡阿賀町田沢","人","12"
"0030","　女","1","無し","153850030","東蒲原郡阿賀町町丁字コード0030の計","人","145"
"0030","　女","1","無し","15385003001","東蒲原郡阿賀町天満","人","66"
"0030","　女","1","無し","15385003002","東蒲原郡阿賀町野村","人","68"
"0030","　女","1","無し","15385003003","東蒲原郡阿賀町花立","人","11"
"0030","　女","1","無し","153850040","東蒲原郡阿賀町町丁字コード0040の計","人","324"
"0030","　女","1","無し","15385004001","東蒲原郡阿賀町平堀","人","300"
"0030","　女","1","無し","15385004002","東蒲原郡阿賀町広沢","人","24"
"0030","　女","1","無し","153850051","東蒲原郡阿賀町上ノ山","人","197"
"0030","　女","1","無し","153850052","東蒲原郡阿賀町津川","人","1008"
"0030","　女","1","無し","153850060","東蒲原郡阿賀町角島","人","160"
"0030","　女","1","無し","153850070","東蒲原郡阿賀町西","人","129"
"0030","　女","1","無し","153850080","東蒲原郡阿賀町雲和田","人","7"
"0030","　女","1","無し","153850090","東蒲原郡阿賀町鹿瀬","人","442"
"0030","　女","1","無し","153850100","東蒲原郡阿賀町向鹿瀬","人","159"
"0030","　女","1","無し","153850110","東蒲原郡阿賀町日出谷","人","312"
"0030","　女","1","無し","153850120","東蒲原郡阿賀町豊実","人","120"
"0030","　女","1","無し","153850130","東蒲原郡阿賀町両郷","人","188"
"0030","　女","1","無し","153850140","東蒲原郡阿賀町払川","人","259"
"0030","　女","1","無し","153850150","東蒲原郡阿賀町豊川","人","224"
"0030","　女","1","無し","153850160","東蒲原郡阿賀町日野川","人","155"
"0030","　女","1","無し","153850170","東蒲原郡阿賀町日野川、広谷","人","227"
"0030","　女","1","無し","153850180","東蒲原郡阿賀町三宝分","人","150"
"0030","　女","1","無し","153850190","東蒲原郡阿賀町七名","人","80"
"0030","　女","1","無し","153850200","東蒲原郡阿賀町綱木","人","81"
"0030","　女","1","無し","153850210","東蒲原郡阿賀町古岐","人","33"
"0030","　女","1","無し","153850220","東蒲原郡阿賀町新谷","人","66"
"0030","　女","1","無し","153850230","東蒲原郡阿賀町行地","人","16"
"0030","　女","1","無し","153850240","東蒲原郡阿賀町細越","人","90"
"0030","　女","1","無し","153850250","東蒲原郡阿賀町五十沢","人","105"
"0030","　女","1","無し","153850260","東蒲原郡阿賀町川口","人","145"
"0030","　女","1","無し","153850270","東蒲原郡阿賀町吉津","人","371"
"0030","　女","1","無し","153850280","東蒲原郡阿賀町岡沢","人","59"
"0030","　女","1","無し","153850290","東蒲原郡阿賀町中ノ沢","人","19"
"0030","　女","1","無し","153850300","東蒲原郡阿賀町谷沢","人","230"
"0030","　女","1","無し","153850310","東蒲原郡阿賀町小花地","人","47"
"0030","　女","1","無し","153850320","東蒲原郡阿賀町五十島","人","133"
"0030","　女","1","無し","153850330","東蒲原郡阿賀町取上","人","141"
"0030","　女","1","無し","153850340","東蒲原郡阿賀町釣浜","人","164"
"0030","　女","1","無し","15405","三島郡出雲崎町","人","2372"
"0030","　女","1","無し","154050010","三島郡出雲崎町大字沢田","人","58"
"0030","　女","1","無し","154050020","三島郡出雲崎町大字藤巻","人","44"
"0030","　女","1","無し","154050030","三島郡出雲崎町大字神条","人","79"
"0030","　女","1","無し","154050040","三島郡出雲崎町大字吉川","人","9"
"0030","　女","1","無し","154050050","三島郡出雲崎町大字滝谷","人","47"
"0030","　女","1","無し","154050060","三島郡出雲崎町大字柿木","人","43"
"0030","　女","1","無し","154050070","三島郡出雲崎町大字馬草","人","9"
"0030","　女","1","無し","154050080","三島郡出雲崎町大字乙茂","人","36"
"0030","　女","1","無し","154050090","三島郡出雲崎町大字大寺","人","45"
"0030","　女","1","無し","154050100","三島郡出雲崎町大字久田","人","16"
"0030","　女","1","無し","154050110","三島郡出雲崎町大字上中条","人","68"
"0030","　女","1","無し","154050120","三島郡出雲崎町大字大門","人","181"
"0030","　女","1","無し","154050130","三島郡出雲崎町大字川西","人","457"
"0030","　女","1","無し","154050140","三島郡出雲崎町大字松本","人","43"
"0030","　女","1","無し","154050150","三島郡出雲崎町大字山谷","人","38"
"0030","　女","1","無し","154050160","三島郡出雲崎町大字大釜谷","人","68"
"0030","　女","1","無し","154050170","三島郡出雲崎町大字小釜谷","人","13"
"0030","　女","1","無し","154050180","三島郡出雲崎町大字別ケ谷","人","17"
"0030","　女","1","無し","154050190","三島郡出雲崎町大字桂沢","人","9"
"0030","　女","1","無し","154050200","三島郡出雲崎町大字吉水","人","25"
"0030","　女","1","無し","154050210","三島郡出雲崎町大字立石","人","22"
"0030","　女","1","無し","154050220","三島郡出雲崎町大字中山","人","10"
"0030","　女","1","無し","154050230","三島郡出雲崎町大字米田","人","38"
"0030","　女","1","無し","154050240","三島郡出雲崎町大字小竹","人","56"
"0030","　女","1","無し","154050250","三島郡出雲崎町大字上野山","人","14"
"0030","　女","1","無し","154050260","三島郡出雲崎町大字船橋","人","62"
"0030","　女","1","無し","154050270","三島郡出雲崎町大字稲川","人","87"
"0030","　女","1","無し","154050280","三島郡出雲崎町大字田中","人","16"
"0030","　女","1","無し","154050290","三島郡出雲崎町大字市野坪","人","33"
"0030","　女","1","無し","154050300","三島郡出雲崎町大字豊橋","人","7"
"0030","　女","1","無し","154050310","三島郡出雲崎町大字常楽寺","人","33"
"0030","　女","1","無し","154050320","三島郡出雲崎町大字小木","人","77"
"0030","　女","1","無し","154050330","三島郡出雲崎町大字相田","人","19"
"0030","　女","1","無し","154050340","三島郡出雲崎町大字勝見","人","14"
"0030","　女","1","無し","154050350","三島郡出雲崎町大字尼瀬","人","211"
"0030","　女","1","無し","154050360","三島郡出雲崎町大字住吉町","人","37"
"0030","　女","1","無し","154050370","三島郡出雲崎町大字石井町","人","69"
"0030","　女","1","無し","154050380","三島郡出雲崎町大字羽黒町","人","120"
"0030","　女","1","無し","154050390","三島郡出雲崎町大字鳴滝町","人","37"
"0030","　女","1","無し","154050400","三島郡出雲崎町大字木折町","人","40"
"0030","　女","1","無し","154050410","三島郡出雲崎町大字井鼻","人","65"
"0030","　女","1","無し","15461","南魚沼郡湯沢町","人","3996"
"0030","　女","1","無し","154610010","南魚沼郡湯沢町湯沢","人","312"
"0030","　女","1","無し","15461001001","南魚沼郡湯沢町湯沢１丁目","人","59"
"0030","　女","1","無し","15461001002","南魚沼郡湯沢町湯沢２丁目","人","62"
"0030","　女","1","無し","15461001003","南魚沼郡湯沢町湯沢３丁目","人","60"
"0030","　女","1","無し","15461001004","南魚沼郡湯沢町湯沢４丁目","人","77"
"0030","　女","1","無し","15461001005","南魚沼郡湯沢町湯沢５丁目","人","54"
"0030","　女","1","無し","154610020","南魚沼郡湯沢町大字湯沢","人","1053"
"0030","　女","1","無し","154610030","南魚沼郡湯沢町大字神立","人","1016"
"0030","　女","1","無し","15461003000","南魚沼郡湯沢町大字神立","人","737"
"0030","　女","1","無し","15461003001","南魚沼郡湯沢町大字神立","人","279"
"0030","　女","1","無し","154610040","南魚沼郡湯沢町大字土樽","人","1301"
"0030","　女","1","無し","154610050","南魚沼郡湯沢町大字三俣","人","133"
"0030","　女","1","無し","154610060","南魚沼郡湯沢町大字三国","人","181"
"0030","　女","1","無し","15482","中魚沼郡津南町","人","5219"
"0030","　女","1","無し","154820010","中魚沼郡津南町下船渡甲","人","287"
"0030","　女","1","無し","15482001001","中魚沼郡津南町下船渡甲下船渡本村","人","7"
"0030","　女","1","無し","15482001002","中魚沼郡津南町下船渡甲上段","人","94"
"0030","　女","1","無し","15482001003","中魚沼郡津南町下船渡甲十二ノ木","人","186"
"0030","　女","1","無し","154820020","中魚沼郡津南町下船渡乙","人","133"
"0030","　女","1","無し","154820030","中魚沼郡津南町下船渡丙","人","53"
"0030","　女","1","無し","154820040","中魚沼郡津南町下船渡丁","人","970"
"0030","　女","1","無し","15482004001","中魚沼郡津南町下船渡丁正面","人","394"
"0030","　女","1","無し","15482004002","中魚沼郡津南町下船渡丁陣場下","人","232"
"0030","　女","1","無し","15482004003","中魚沼郡津南町下船渡丁割野","人","291"
"0030","　女","1","無し","15482004004","中魚沼郡津南町下船渡丁美雪町","人","53"
"0030","　女","1","無し","154820050","中魚沼郡津南町下船渡戊","人","618"
"0030","　女","1","無し","154820060","中魚沼郡津南町下船渡己","人","112"
"0030","　女","1","無し","154820070","中魚沼郡津南町下船渡庚","人","41"
"0030","　女","1","無し","15482007001","中魚沼郡津南町下船渡庚朴ノ木坂","人","32"
"0030","　女","1","無し","15482007002","中魚沼郡津南町下船渡庚越渡","人","9"
"0030","　女","1","無し","154820080","中魚沼郡津南町米原丙","人","93"
"0030","　女","1","無し","154820090","中魚沼郡津南町外丸丙","人","201"
"0030","　女","1","無し","154820100","中魚沼郡津南町外丸丁","人","173"
"0030","　女","1","無し","15482010001","中魚沼郡津南町外丸丁巻下","人","37"
"0030","　女","1","無し","15482010002","中魚沼郡津南町外丸丁小島","人","97"
"0030","　女","1","無し","15482010003","中魚沼郡津南町外丸丁押付","人","39"
"0030","　女","1","無し","154820110","中魚沼郡津南町外丸戊","人","0"
"0030","　女","1","無し","154820120","中魚沼郡津南町三箇甲","人","83"
"0030","　女","1","無し","15482012001","中魚沼郡津南町三箇甲鹿渡","人","62"
"0030","　女","1","無し","15482012002","中魚沼郡津南町三箇甲鹿渡新田","人","21"
"0030","　女","1","無し","154820130","中魚沼郡津南町三箇乙","人","109"
"0030","　女","1","無し","154820140","中魚沼郡津南町上郷大井平","人","135"
"0030","　女","1","無し","15482014001","中魚沼郡津南町上郷大井平大井平","人","69"
"0030","　女","1","無し","15482014002","中魚沼郡津南町上郷大井平亀岡","人","46"
"0030","　女","1","無し","15482014003","中魚沼郡津南町上郷大井平今井","人","16"
"0030","　女","1","無し","15482014004","中魚沼郡津南町上郷大井平灰雨","人","4"
"0030","　女","1","無し","154820150","中魚沼郡津南町上郷子種新田","人","104"
"0030","　女","1","無し","15482015001","中魚沼郡津南町上郷子種新田子種","人","27"
"0030","　女","1","無し","15482015002","中魚沼郡津南町上郷子種新田中子","人","77"
"0030","　女","1","無し","154820160","中魚沼郡津南町上郷宮野原","人","205"
"0030","　女","1","無し","15482016001","中魚沼郡津南町上郷宮野原逆巻","人","44"
"0030","　女","1","無し","15482016002","中魚沼郡津南町上郷宮野原宮野原","人","64"
"0030","　女","1","無し","15482016003","中魚沼郡津南町上郷宮野原朴木沢","人","26"
"0030","　女","1","無し","15482016004","中魚沼郡津南町上郷宮野原小池","人","27"
"0030","　女","1","無し","15482016005","中魚沼郡津南町上郷宮野原下加用","人","13"
"0030","　女","1","無し","15482016006","中魚沼郡津南町上郷宮野原上加用","人","19"
"0030","　女","1","無し","15482016007","中魚沼郡津南町上郷宮野原百ノ木","人","12"
"0030","　女","1","無し","154820170","中魚沼郡津南町上郷宮野原未","人","9"
"0030","　女","1","無し","154820180","中魚沼郡津南町上郷寺石甲","人","20"
"0030","　女","1","無し","154820190","中魚沼郡津南町上郷寺石乙","人","21"
"0030","　女","1","無し","154820200","中魚沼郡津南町上郷寺石丙","人","36"
"0030","　女","1","無し","154820210","中魚沼郡津南町上郷寺石丁","人","21"
"0030","　女","1","無し","154820220","中魚沼郡津南町上郷寺石戊","人","33"
"0030","　女","1","無し","154820230","中魚沼郡津南町上郷上田甲","人","39"
"0030","　女","1","無し","154820240","中魚沼郡津南町上郷上田乙","人","57"
"0030","　女","1","無し","15482024001","中魚沼郡津南町上郷上田乙田中","人","57"
"0030","　女","1","無し","15482024002","中魚沼郡津南町上郷上田乙上田小池","人","0"
"0030","　女","1","無し","154820250","中魚沼郡津南町谷内","人","233"
"0030","　女","1","無し","15482025001","中魚沼郡津南町谷内谷内","人","88"
"0030","　女","1","無し","15482025002","中魚沼郡津南町谷内岡","人","31"
"0030","　女","1","無し","15482025003","中魚沼郡津南町谷内相吉","人","114"
"0030","　女","1","無し","154820260","中魚沼郡津南町谷内乙","人","39"
"0030","　女","1","無し","154820270","中魚沼郡津南町赤沢","人","236"
"0030","　女","1","無し","15482027001","中魚沼郡津南町赤沢赤沢","人","197"
"0030","　女","1","無し","15482027002","中魚沼郡津南町赤沢反里","人","39"
"0030","　女","1","無し","154820280","中魚沼郡津南町芦ヶ崎甲","人","162"
"0030","　女","1","無し","15482028001","中魚沼郡津南町芦ヶ崎甲芦ヶ崎","人","121"
"0030","　女","1","無し","15482028002","中魚沼郡津南町芦ヶ崎甲段野団地","人","41"
"0030","　女","1","無し","154820290","中魚沼郡津南町芦ヶ崎乙","人","186"
"0030","　女","1","無し","154820300","中魚沼郡津南町芦ヶ崎戊","人","10"
"0030","　女","1","無し","154820310","中魚沼郡津南町秋成","人","241"
"0030","　女","1","無し","15482031001","中魚沼郡津南町秋成秋成","人","49"
"0030","　女","1","無し","15482031002","中魚沼郡津南町秋成反里口","人","97"
"0030","　女","1","無し","15482031003","中魚沼郡津南町秋成太田新田","人","40"
"0030","　女","1","無し","15482031004","中魚沼郡津南町秋成見玉","人","49"
"0030","　女","1","無し","15482031005","中魚沼郡津南町秋成見倉清水川原","人","6"
"0030","　女","1","無し","154820320","中魚沼郡津南町穴藤","人","2"
"0030","　女","1","無し","154820330","中魚沼郡津南町結東子","人","31"
"0030","　女","1","無し","154820340","中魚沼郡津南町結東丑","人","2"
"0030","　女","1","無し","154820350","中魚沼郡津南町結東寅","人","7"
"0030","　女","1","無し","154820360","中魚沼郡津南町結東卯","人","5"
"0030","　女","1","無し","154820370","中魚沼郡津南町結東巳","人","2"
"0030","　女","1","無し","154820380","中魚沼郡津南町大赤沢丁","人","26"
"0030","　女","1","無し","154820390","中魚沼郡津南町中深見甲","人","123"
"0030","　女","1","無し","154820400","中魚沼郡津南町中深見乙","人","279"
"0030","　女","1","無し","15482040001","中魚沼郡津南町中深見乙船山","人","174"
"0030","　女","1","無し","15482040002","中魚沼郡津南町中深見乙船山新田","人","60"
"0030","　女","1","無し","15482040003","中魚沼郡津南町中深見乙豊郷","人","9"
"0030","　女","1","無し","15482040004","中魚沼郡津南町中深見乙大割野","人","36"
"0030","　女","1","無し","154820410","中魚沼郡津南町中深見丙","人","26"
"0030","　女","1","無し","154820420","中魚沼郡津南町中深見丁","人","29"
"0030","　女","1","無し","15482042001","中魚沼郡津南町中深見丁堂平","人","26"
"0030","　女","1","無し","15482042002","中魚沼郡津南町中深見丁津原","人","3"
"0030","　女","1","無し","154820430","中魚沼郡津南町中深見戊","人","12"
"0030","　女","1","無し","154820440","中魚沼郡津南町中深見辛","人","2"
"0030","　女","1","無し","154820450","中魚沼郡津南町中深見壬","人","13"
"0030","　女","1","無し","15504","刈羽郡刈羽村","人","2299"
"0030","　女","1","無し","155040010","刈羽郡刈羽村大字刈羽","人","564"
"0030","　女","1","無し","15504001000","刈羽郡刈羽村大字刈羽","人","361"
"0030","　女","1","無し","15504001001","刈羽郡刈羽村大字刈羽","人","203"
"0030","　女","1","無し","155040020","刈羽郡刈羽村大字割町新田","人","248"
"0030","　女","1","無し","155040030","刈羽郡刈羽村大字正明寺","人","105"
"0030","　女","1","無し","155040040","刈羽郡刈羽村大字下高町","人","189"
"0030","　女","1","無し","155040050","刈羽郡刈羽村大字上高町","人","211"
"0030","　女","1","無し","15504005000","刈羽郡刈羽村大字上高町","人","184"
"0030","　女","1","無し","15504005001","刈羽郡刈羽村大字上高町","人","27"
"0030","　女","1","無し","155040060","刈羽郡刈羽村大字新屋敷","人","91"
"0030","　女","1","無し","155040070","刈羽郡刈羽村大字入和田","人","25"
"0030","　女","1","無し","155040080","刈羽郡刈羽村大字滝谷新田","人","41"
"0030","　女","1","無し","155040090","刈羽郡刈羽村大字滝谷","人","97"
"0030","　女","1","無し","155040100","刈羽郡刈羽村大字寺尾","人","15"
"0030","　女","1","無し","155040110","刈羽郡刈羽村大字西元寺","人","36"
"0030","　女","1","無し","155040120","刈羽郡刈羽村大字十日市","人","135"
"0030","　女","1","無し","155040130","刈羽郡刈羽村大字井岡","人","91"
"0030","　女","1","無し","155040140","刈羽郡刈羽村大字赤田北方","人","107"
"0030","　女","1","無し","155040150","刈羽郡刈羽村大字西谷","人","43"
"0030","　女","1","無し","155040160","刈羽郡刈羽村大字大塚","人","87"
"0030","　女","1","無し","15504016000","刈羽郡刈羽村大字大塚","人","59"
"0030","　女","1","無し","15504016001","刈羽郡刈羽村大字大塚","人","28"
"0030","　女","1","無し","155040170","刈羽郡刈羽村大字赤田町方","人","128"
"0030","　女","1","無し","155040180","刈羽郡刈羽村大字枯木","人","21"
"0030","　女","1","無し","155040190","刈羽郡刈羽村大字油田","人","50"
"0030","　女","1","無し","155040200","刈羽郡刈羽村大字黒川","人","15"
"0030","　女","1","無し","15581","岩船郡関川村","人","3074"
"0030","　女","1","無し","155810010","岩船郡関川村大字下関","人","587"
"0030","　女","1","無し","155810020","岩船郡関川村大字上関","人","226"
"0030","　女","1","無し","155810030","岩船郡関川村大字打上","人","35"
"0030","　女","1","無し","155810040","岩船郡関川村大字勝蔵","人","40"
"0030","　女","1","無し","155810050","岩船郡関川村大字南赤谷","人","45"
"0030","　女","1","無し","155810060","岩船郡関川村大字内須川","人","0"
"0030","　女","1","無し","155810070","岩船郡関川村大字山本","人","30"
"0030","　女","1","無し","155810080","岩船郡関川村大字幾地","人","25"
"0030","　女","1","無し","155810090","岩船郡関川村大字鍬江沢","人","51"
"0030","　女","1","無し","155810100","岩船郡関川村大字土沢","人","162"
"0030","　女","1","無し","155810110","岩船郡関川村大字大島","人","181"
"0030","　女","1","無し","155810120","岩船郡関川村大字久保","人","30"
"0030","　女","1","無し","155810130","岩船郡関川村大字鮖谷","人","36"
"0030","　女","1","無し","155810140","岩船郡関川村大字金俣","人","26"
"0030","　女","1","無し","155810150","岩船郡関川村大字大石","人","56"
"0030","　女","1","無し","155810160","岩船郡関川村大字安角","人","40"
"0030","　女","1","無し","155810170","岩船郡関川村大字上川口","人","37"
"0030","　女","1","無し","155810180","岩船郡関川村大字下川口","人","61"
"0030","　女","1","無し","155810190","岩船郡関川村大字大内淵","人","4"
"0030","　女","1","無し","155810200","岩船郡関川村大字片貝","人","54"
"0030","　女","1","無し","155810210","岩船郡関川村大字沼","人","11"
"0030","　女","1","無し","155810220","岩船郡関川村大字金丸","人","29"
"0030","　女","1","無し","155810230","岩船郡関川村大字八ツ口","人","13"
"0030","　女","1","無し","155810240","岩船郡関川村大字湯沢","人","378"
"0030","　女","1","無し","155810250","岩船郡関川村大字滝原","人","66"
"0030","　女","1","無し","155810260","岩船郡関川村大字上野山","人","15"
"0030","　女","1","無し","155810270","岩船郡関川村大字小見","人","66"
"0030","　女","1","無し","155810280","岩船郡関川村大字平内新","人","27"
"0030","　女","1","無し","155810290","岩船郡関川村大字高田","人","152"
"0030","　女","1","無し","155810300","岩船郡関川村大字桂","人","35"
"0030","　女","1","無し","155810310","岩船郡関川村大字上野新","人","56"
"0030","　女","1","無し","155810320","岩船郡関川村大字若山","人","19"
"0030","　女","1","無し","155810330","岩船郡関川村大字小和田","人","46"
"0030","　女","1","無し","155810340","岩船郡関川村大字中束","人","101"
"0030","　女","1","無し","155810350","岩船郡関川村大字上新保","人","13"
"0030","　女","1","無し","155810360","岩船郡関川村大字蛇喰","人","46"
"0030","　女","1","無し","155810370","岩船郡関川村大字南中","人","60"
"0030","　女","1","無し","155810380","岩船郡関川村大字宮前","人","49"
"0030","　女","1","無し","155810390","岩船郡関川村大字朴坂","人","35"
"0030","　女","1","無し","155810400","岩船郡関川村大字深沢","人","41"
"0030","　女","1","無し","155810410","岩船郡関川村大字上野","人","21"
"0030","　女","1","無し","155810420","岩船郡関川村大字辰田新","人","69"
"0030","　女","1","無し","15586","岩船郡粟島浦村","人","186"
"0030","　女","1","無し","155860010","岩船郡粟島浦村","人","186"
"0040","世帯総数","1","無し","15101","新潟市北区","世帯","27070"
"0040","世帯総数","1","無し","151010010","新潟市北区水面","世帯","0"
"0040","世帯総数","1","無し","151010020","新潟市北区太郎代","世帯","242"
"0040","世帯総数","1","無し","151010030","新潟市北区島見町","世帯","578"
"0040","世帯総数","1","無し","151010040","新潟市北区白勢町","世帯","35"
"0040","世帯総数","1","無し","151010050","新潟市北区新富町","世帯","31"
"0040","世帯総数","1","無し","151010060","新潟市北区東栄町","世帯","0"
"0040","世帯総数","1","無し","151010070","新潟市北区松栄町","世帯","22"
"0040","世帯総数","1","無し","151010080","新潟市北区神谷内","世帯","157"
"0040","世帯総数","1","無し","151010090","新潟市北区太夫浜","世帯","588"
"0040","世帯総数","1","無し","151010100","新潟市北区太夫浜新町","世帯","976"
"0040","世帯総数","1","無し","15101010001","新潟市北区太夫浜新町１丁目","世帯","505"
"0040","世帯総数","1","無し","15101010002","新潟市北区太夫浜新町２丁目","世帯","471"
"0040","世帯総数","1","無し","151010110","新潟市北区松浜町","世帯","13"
"0040","世帯総数","1","無し","151010120","新潟市北区松浜東町","世帯","420"
"0040","世帯総数","1","無し","15101012001","新潟市北区松浜東町１丁目","世帯","236"
"0040","世帯総数","1","無し","15101012002","新潟市北区松浜東町２丁目","世帯","184"
"0040","世帯総数","1","無し","151010130","新潟市北区松浜本町","世帯","420"
"0040","世帯総数","1","無し","15101013001","新潟市北区松浜本町１丁目","世帯","132"
"0040","世帯総数","1","無し","15101013002","新潟市北区松浜本町２丁目","世帯","85"
"0040","世帯総数","1","無し","15101013003","新潟市北区松浜本町３丁目","世帯","101"
"0040","世帯総数","1","無し","15101013004","新潟市北区松浜本町４丁目","世帯","102"
"0040","世帯総数","1","無し","151010140","新潟市北区松浜","世帯","1894"
"0040","世帯総数","1","無し","15101014001","新潟市北区松浜１丁目","世帯","199"
"0040","世帯総数","1","無し","15101014002","新潟市北区松浜２丁目","世帯","95"
"0040","世帯総数","1","無し","15101014003","新潟市北区松浜３丁目","世帯","196"
"0040","世帯総数","1","無し","15101014004","新潟市北区松浜４丁目","世帯","247"
"0040","世帯総数","1","無し","15101014005","新潟市北区松浜５丁目","世帯","335"
"0040","世帯総数","1","無し","15101014006","新潟市北区松浜６丁目","世帯","293"
"0040","世帯総数","1","無し","15101014007","新潟市北区松浜７丁目","世帯","188"
"0040","世帯総数","1","無し","15101014008","新潟市北区松浜８丁目","世帯","341"
"0040","世帯総数","1","無し","151010150","新潟市北区松浜みなと","世帯","373"
"0040","世帯総数","1","無し","151010160","新潟市北区三軒屋町","世帯","166"
"0040","世帯総数","1","無し","151010170","新潟市北区松浜新町","世帯","314"
"0040","世帯総数","1","無し","151010180","新潟市北区西名目所","世帯","279"
"0040","世帯総数","1","無し","151010190","新潟市北区新元島町","世帯","467"
"0040","世帯総数","1","無し","151010200","新潟市北区濁川","世帯","296"
"0040","世帯総数","1","無し","151010210","新潟市北区濁川","世帯","244"
"0040","世帯総数","1","無し","151010220","新潟市北区つくし野","世帯","554"
"0040","世帯総数","1","無し","15101022001","新潟市北区つくし野１丁目","世帯","335"
"0040","世帯総数","1","無し","15101022002","新潟市北区つくし野２丁目","世帯","219"
"0040","世帯総数","1","無し","151010230","新潟市北区新崎","世帯","109"
"0040","世帯総数","1","無し","151010240","新潟市北区新崎","世帯","501"
"0040","世帯総数","1","無し","15101024001","新潟市北区新崎１丁目","世帯","165"
"0040","世帯総数","1","無し","15101024002","新潟市北区新崎２丁目","世帯","280"
"0040","世帯総数","1","無し","15101024003","新潟市北区新崎３丁目","世帯","56"
"0040","世帯総数","1","無し","151010250","新潟市北区すみれ野","世帯","914"
"0040","世帯総数","1","無し","15101025001","新潟市北区すみれ野１丁目","世帯","307"
"0040","世帯総数","1","無し","15101025002","新潟市北区すみれ野２丁目","世帯","281"
"0040","世帯総数","1","無し","15101025003","新潟市北区すみれ野３丁目","世帯","249"
"0040","世帯総数","1","無し","15101025004","新潟市北区すみれ野４丁目","世帯","77"
"0040","世帯総数","1","無し","151010260","新潟市北区松潟","世帯","54"
"0040","世帯総数","1","無し","151010270","新潟市北区名目所","世帯","317"
"0040","世帯総数","1","無し","15101027000","新潟市北区名目所","世帯","0"
"0040","世帯総数","1","無し","15101027001","新潟市北区名目所１丁目","世帯","36"
"0040","世帯総数","1","無し","15101027002","新潟市北区名目所２丁目","世帯","109"
"0040","世帯総数","1","無し","15101027003","新潟市北区名目所３丁目","世帯","172"
"0040","世帯総数","1","無し","151010280","新潟市北区太田","世帯","1239"
"0040","世帯総数","1","無し","15101028001","新潟市北区太田栄町","世帯","31"
"0040","世帯総数","1","無し","15101028002","新潟市北区太田若松町","世帯","90"
"0040","世帯総数","1","無し","15101028003","新潟市北区太田法花鳥屋","世帯","577"
"0040","世帯総数","1","無し","15101028004","新潟市北区太田城山","世帯","59"
"0040","世帯総数","1","無し","15101028005","新潟市北区太田松影","世帯","51"
"0040","世帯総数","1","無し","15101028006","新潟市北区太田上黒山一区","世帯","66"
"0040","世帯総数","1","無し","15101028007","新潟市北区太田上黒山二区","世帯","23"
"0040","世帯総数","1","無し","15101028008","新潟市北区太田上黒山三区","世帯","68"
"0040","世帯総数","1","無し","15101028009","新潟市北区太田中黒山","世帯","62"
"0040","世帯総数","1","無し","15101028010","新潟市北区太田下黒山","世帯","58"
"0040","世帯総数","1","無し","15101028011","新潟市北区太田名山","世帯","39"
"0040","世帯総数","1","無し","15101028012","新潟市北区太田椋","世帯","38"
"0040","世帯総数","1","無し","15101028013","新潟市北区太田下大口","世帯","5"
"0040","世帯総数","1","無し","15101028014","新潟市北区太田クレストタウン","世帯","72"
"0040","世帯総数","1","無し","151010290","新潟市北区村新田","世帯","13"
"0040","世帯総数","1","無し","151010310","新潟市北区葛塚","世帯","1600"
"0040","世帯総数","1","無し","15101031001","新潟市北区葛塚樋ノ内","世帯","72"
"0040","世帯総数","1","無し","15101031002","新潟市北区葛塚上大口","世帯","79"
"0040","世帯総数","1","無し","15101031003","新潟市北区葛塚中大口","世帯","110"
"0040","世帯総数","1","無し","15101031004","新潟市北区葛塚下町","世帯","40"
"0040","世帯総数","1","無し","15101031005","新潟市北区葛塚常盤町","世帯","39"
"0040","世帯総数","1","無し","15101031006","新潟市北区葛塚中町","世帯","40"
"0040","世帯総数","1","無し","15101031007","新潟市北区葛塚下大口","世帯","609"
"0040","世帯総数","1","無し","15101031008","新潟市北区葛塚栄町","世帯","104"
"0040","世帯総数","1","無し","15101031009","新潟市北区葛塚上他門","世帯","73"
"0040","世帯総数","1","無し","15101031010","新潟市北区葛塚下他門","世帯","50"
"0040","世帯総数","1","無し","15101031011","新潟市北区葛塚相生町","世帯","34"
"0040","世帯総数","1","無し","15101031012","新潟市北区葛塚川端町","世帯","17"
